id,vehicle_id,route_id,stop_id,lat,lon,delay_seconds,delay_minutes,status,on_time,period,timestamp,date,hour,day_of_week,is_weekend
1172,OC-1271,18,AA010,45.34696450369754,-75.80537158239996,-68,-1.1,early,1,PM Peak,2026-05-12T18:34:10.108250,2026-05-12,18,Tuesday,0
1173,OC-1272,2,BUS06,45.47517734275318,-75.50481594501916,-22,-0.4,on_time,1,PM Peak,2026-05-12T18:59:59.108250,2026-05-12,18,Tuesday,0
1174,OC-1273,O1,AA520,45.42792327674316,-75.69308587531353,299,5.0,late,0,Evening,2026-05-12T19:06:29.108250,2026-05-12,19,Tuesday,0
1175,OC-1274,7,AA510,45.42777442060285,-75.7008520648392,619,10.3,very_late,0,PM Peak,2026-05-12T18:14:06.108250,2026-05-12,18,Tuesday,0
1176,OC-1275,12,AA170,45.39716762376772,-75.73526651608019,26,0.4,on_time,1,Evening,2026-05-12T19:03:48.108250,2026-05-12,19,Tuesday,0
1177,OC-1276,96,AA590,45.43201325506081,-75.58698683632471,120,2.0,on_time,1,Evening,2026-05-12T19:05:27.108250,2026-05-12,19,Tuesday,0
1178,OC-1277,12,AA560,45.41362292547023,-75.64090713357554,-95,-1.6,early,1,PM Peak,2026-05-12T18:34:10.108250,2026-05-12,18,Tuesday,0
1179,OC-1278,38,BUS01,45.38557854997982,-75.69645342092696,598,10.0,very_late,0,PM Peak,2026-05-12T18:37:06.108250,2026-05-12,18,Tuesday,0
1180,OC-1279,7,BUS03,45.36169724186651,-75.63992289658586,53,0.9,on_time,1,PM Peak,2026-05-12T18:57:02.108250,2026-05-12,18,Tuesday,0
1181,OC-1280,2,BUS01,45.38598039265938,-75.69727817405625,38,0.6,on_time,1,PM Peak,2026-05-12T18:15:11.108250,2026-05-12,18,Tuesday,0
1182,OC-1281,18,AA570,45.419643676885826,-75.61877401657563,-70,-1.2,early,1,PM Peak,2026-05-12T18:16:48.108250,2026-05-12,18,Tuesday,0
1183,OC-1282,97,BUS01,45.38340618793509,-75.6978305793486,598,10.0,very_late,0,PM Peak,2026-05-12T18:21:10.108250,2026-05-12,18,Tuesday,0
1184,OC-1283,38,BUS01,45.385791617514414,-75.69769983534005,320,5.3,very_late,0,PM Peak,2026-05-12T18:28:32.108250,2026-05-12,18,Tuesday,0
1185,OC-1284,O1,AA590,45.433999591937045,-75.58936005309364,141,2.4,on_time,1,PM Peak,2026-05-12T18:34:36.108250,2026-05-12,18,Tuesday,0
1186,OC-1285,1,AA510,45.427125247878976,-75.70086080413681,193,3.2,late,0,Evening,2026-05-12T19:07:44.108250,2026-05-12,19,Tuesday,0
1187,OC-1286,2,AA540,45.41544860233017,-75.66820213155248,293,4.9,late,0,Evening,2026-05-12T19:02:56.108250,2026-05-12,19,Tuesday,0
1188,OC-1287,1,AA510,45.425483858030205,-75.6992242428433,90,1.5,on_time,1,PM Peak,2026-05-12T18:56:09.108250,2026-05-12,18,Tuesday,0
1189,OC-1288,2,BUS06,45.476592136183804,-75.50440175705317,113,1.9,on_time,1,PM Peak,2026-05-12T18:19:11.108250,2026-05-12,18,Tuesday,0
1190,OC-1289,12,AA500,45.420996175841026,-75.70645205047984,581,9.7,very_late,0,PM Peak,2026-05-12T18:11:34.108250,2026-05-12,18,Tuesday,0
1191,OC-1290,96,AA500,45.42078509244962,-75.70401453955138,15,0.2,on_time,1,PM Peak,2026-05-12T18:27:40.108250,2026-05-12,18,Tuesday,0
1192,OC-1291,18,BUS03,45.36141130516154,-75.64019182925902,-82,-1.4,early,1,PM Peak,2026-05-12T18:23:27.108250,2026-05-12,18,Tuesday,0
1193,OC-1292,O2,BUS02,45.381946298638574,-75.66432864083805,324,5.4,very_late,0,PM Peak,2026-05-12T18:15:47.108250,2026-05-12,18,Tuesday,0
1194,OC-1293,O2,AA490,45.41456532672941,-75.71359455179699,108,1.8,on_time,1,PM Peak,2026-05-12T18:47:20.108250,2026-05-12,18,Tuesday,0
1195,OC-1294,O2,AA520,45.424896966460985,-75.69105946981308,2,0.0,on_time,1,Evening,2026-05-12T19:03:58.108250,2026-05-12,19,Tuesday,0
1196,OC-1295,7,AA540,45.41544358609777,-75.66971089037153,31,0.5,on_time,1,Evening,2026-05-12T19:03:45.108250,2026-05-12,19,Tuesday,0
1197,OC-1296,95,BUS05,45.339344861926605,-75.91276283712989,206,3.4,late,0,PM Peak,2026-05-12T18:18:39.108250,2026-05-12,18,Tuesday,0
1198,OC-1297,O2,BUS03,45.35963773410986,-75.6397003979661,49,0.8,on_time,1,PM Peak,2026-05-12T18:45:41.108250,2026-05-12,18,Tuesday,0
1199,OC-1298,7,AA570,45.41886333279848,-75.61793055995271,-62,-1.0,early,1,PM Peak,2026-05-12T18:53:39.108250,2026-05-12,18,Tuesday,0
1200,OC-1299,7,BUS05,45.342071126549435,-75.91348386816883,161,2.7,on_time,1,PM Peak,2026-05-12T18:53:28.108250,2026-05-12,18,Tuesday,0
